request_id,provider_key,model,cell_id,domain,demographic,schema_variant,repeat_index,output_mode,output_contract,prompt_sha256,schema_sha256,expected_route,expected_byok,estimated_input_tokens,estimated_output_tokens,estimated_cost_usd
p2-anthropic-C4-S10-040,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,40,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-041,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,41,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-042,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,42,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-043,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,43,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-044,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,44,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-045,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,45,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-046,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,46,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-047,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,47,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-048,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,48,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-049,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,49,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-050,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,50,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-051,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,51,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-052,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,52,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-053,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,53,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-054,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,54,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-055,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,55,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-056,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,56,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-057,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,57,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-058,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,58,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-059,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,59,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-060,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,60,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-061,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,61,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-062,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,62,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-063,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,63,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-064,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,64,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-065,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,65,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-066,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,66,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-067,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,67,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-068,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,68,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-069,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,69,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-070,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,70,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-071,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,71,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-072,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,72,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-073,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,73,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-074,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,74,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-075,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,75,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-076,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,76,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-077,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,77,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-078,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,78,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-079,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,79,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-080,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,80,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-081,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,81,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-082,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,82,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-083,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,83,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-084,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,84,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-085,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,85,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-086,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,86,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-087,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,87,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-088,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,88,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-089,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,89,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-090,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,90,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-091,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,91,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-092,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,92,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-093,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,93,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
p2-anthropic-C4-S10-094,anthropic,anthropic/claude-opus-4.7,C4,xray,D0,S10,94,strict_json,strict_schema,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:0bb5836a120ff6f7f6ddd8d69170b6eeaaf372849ad6c30e780f36e43e3a194d,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,222,500,0.0136100000
